Request_ID,Request_Time,Status,Passengers,Pickup_Lat,Pickup_Lon,Dropoff_Lat,Dropoff_Lon,Exp_Pickup_Time,Exp_Dropoff_Time,Act_Pickup_Time,Act_Dropoff_Time
R215174,2025-10-01 21:21:00,COMPLETED,1,40.7997782,-73.9603894,40.80960421,-73.95827349,2025-10-01 21:21:26,2025-10-01 21:24:09,2025-10-01 21:21:26,2025-10-01 21:24:09
R215163,2025-10-01 21:19:00,COMPLETED,1,40.81039875,-73.96187469,40.79990154,-73.95471454,2025-10-01 21:20:56,2025-10-01 21:24:29,2025-10-01 21:20:56,2025-10-01 21:24:29
R215167,2025-10-01 21:20:00,COMPLETED,1,40.80807069,-73.96369021,40.81533907,-73.96019395,2025-10-01 21:22:15,2025-10-01 21:24:07,2025-10-01 21:22:09,2025-10-01 21:24:01
R215153,2025-10-01 21:16:00,COMPLETED,1,40.80814733,-73.96355912,40.82012558,-73.95535278,2025-10-01 21:16:57,2025-10-01 21:25:10,2025-10-01 21:16:57,2025-10-01 21:26:10
R215180,2025-10-01 21:22:00,COMPLETED,1,40.81015438,-73.9582108,40.81505183,-73.96077063,2025-10-01 21:24:42,2025-10-01 21:26:25,2025-10-01 21:24:47,2025-10-01 21:26:31
R215183,2025-10-01 21:23:00,COMPLETED,1,40.80670742,-73.96137681,40.8007932,-73.9602057,2025-10-01 21:24:31,2025-10-01 21:26:08,2025-10-01 21:24:31,2025-10-01 21:26:08
R215171,2025-10-01 21:21:00,COMPLETED,2,40.81396579,-73.96178853,40.8038214,-73.95193275,2025-10-01 21:22:38,2025-10-01 21:26:36,2025-10-01 21:22:38,2025-10-01 21:26:34
R215179,2025-10-01 21:22:00,COMPLETED,1,40.81403558,-73.96157228,40.8075355,-73.9625727,2025-10-01 21:24:07,2025-10-01 21:26:34,2025-10-01 21:24:00,2025-10-01 21:26:27
R215166,2025-10-01 21:20:00,COMPLETED,1,40.80412011,-73.9571302,40.8182245,-73.9597336,2025-10-01 21:20:28,2025-10-01 21:25:38,2025-10-01 21:20:28,2025-10-01 21:26:33
R215170,2025-10-01 21:21:00,COMPLETED,1,40.80805343,-73.96368954,40.8131919,-73.9518254,2025-10-01 21:22:12,2025-10-01 21:26:07,2025-10-01 21:22:09,2025-10-01 21:26:04
R215177,2025-10-01 21:22:00,COMPLETED,1,40.80178193,-73.96482915,40.81303478,-73.95204809,2025-10-01 21:23:37,2025-10-01 21:27:32,2025-10-01 21:23:37,2025-10-01 21:27:32
R215181,2025-10-01 21:22:00,COMPLETED,1,40.8098667,-73.95888998,40.80456703,-73.95177316,2025-10-01 21:22:37,2025-10-01 21:27:09,2025-10-01 21:22:37,2025-10-01 21:27:58
R215178,2025-10-01 21:22:00,COMPLETED,1,40.80818996,-73.96383539,40.8125554,-73.9513905,2025-10-01 21:22:11,2025-10-01 21:27:24,2025-10-01 21:22:11,2025-10-01 21:27:24
R215187,2025-10-01 21:24:00,COMPLETED,1,40.81378512,-73.96204568,40.80804024,-73.95883307,2025-10-01 21:26:06,2025-10-01 21:28:59,2025-10-01 21:26:06,2025-10-01 21:28:59
R215186,2025-10-01 21:24:00,COMPLETED,1,40.81335959,-73.96124203,40.8007257,-73.9658081,2025-10-01 21:24:00,2025-10-01 21:28:26,2025-10-01 21:24:00,2025-10-01 21:28:26
R215193,2025-10-01 21:26:00,COMPLETED,1,40.80138094,-73.96019295,40.8111612,-73.9610756,2025-10-01 21:26:00,2025-10-01 21:28:40,2025-10-01 21:26:00,2025-10-01 21:28:40
R215182,2025-10-01 21:23:00,COMPLETED,1,40.80777352,-73.95930011,40.79994671,-73.95469006,2025-10-01 21:24:37,2025-10-01 21:29:20,2025-10-01 21:24:37,2025-10-01 21:29:20
R215192,2025-10-01 21:26:00,COMPLETED,1,40.80611,-73.95424,40.8097912,-73.9593562,2025-10-01 21:27:16,2025-10-01 21:29:14,2025-10-01 21:27:12,2025-10-01 21:29:10
R215194,2025-10-01 21:26:00,COMPLETED,1,40.8042687,-73.9613904,40.8107867,-73.958891,2025-10-01 21:26:35,2025-10-01 21:29:19,2025-10-01 21:26:35,2025-10-01 21:29:19
R215191,2025-10-01 21:25:00,COMPLETED,1,40.8075355,-73.9625727,40.8099008,-73.9579601,2025-10-01 21:27:58,2025-10-01 21:29:12,2025-10-01 21:27:55,2025-10-01 21:29:28
R215173,2025-10-01 21:21:00,COMPLETED,1,40.8079823,-73.9637956,40.80208852,-73.95748895,2025-10-01 21:22:12,2025-10-01 21:28:58,2025-10-01 21:22:09,2025-10-01 21:29:54
R215184,2025-10-01 21:24:00,COMPLETED,1,40.80688785,-73.96121018,40.80875174,-73.95555425,2025-10-01 21:26:01,2025-10-01 21:28:40,2025-10-01 21:26:54,2025-10-01 21:29:33
R215197,2025-10-01 21:27:00,COMPLETED,1,40.80694698,-73.96079511,40.81671409,-73.95429377,2025-10-01 21:28:38,2025-10-01 21:30:54,2025-10-01 21:28:38,2025-10-01 21:30:56
R215202,2025-10-01 21:29:00,COMPLETED,3,40.8090588,-73.9612214,40.8167142,-73.9542939,2025-10-01 21:29:08,2025-10-01 21:30:56,2025-10-01 21:29:08,2025-10-01 21:30:56
R215176,2025-10-01 21:22:00,COMPLETED,2,40.8016629,-73.96461323,40.82172651,-73.95420961,2025-10-01 21:23:37,2025-10-01 21:30:06,2025-10-01 21:23:37,2025-10-01 21:30:10
R215195,2025-10-01 21:27:00,COMPLETED,1,40.80731775,-73.9642565,40.81419696,-73.95983823,2025-10-01 21:30:00,2025-10-01 21:31:34,2025-10-01 21:30:06,2025-10-01 21:31:39
R215196,2025-10-01 21:27:00,COMPLETED,1,40.80936111,-73.95989254,40.81678768,-73.95277094,2025-10-01 21:29:10,2025-10-01 21:31:16,2025-10-01 21:29:10,2025-10-01 21:31:16
R215190,2025-10-01 21:25:00,COMPLETED,1,40.81381608,-73.96168795,40.8034301,-73.9675838,2025-10-01 21:27:22,2025-10-01 21:30:51,2025-10-01 21:28:22,2025-10-01 21:31:51
R215204,2025-10-01 21:29:00,COMPLETED,1,40.80439725,-73.96673352,40.80794533,-73.95919986,2025-10-01 21:30:01,2025-10-01 21:31:46,2025-10-01 21:30:01,2025-10-01 21:31:46
R215188,2025-10-01 21:25:00,COMPLETED,1,40.81526317,-73.95841343,40.7994561,-73.9597269,2025-10-01 21:25:49,2025-10-01 21:31:06,2025-10-01 21:25:49,2025-10-01 21:31:06
R215189,2025-10-01 21:25:00,COMPLETED,2,40.81398635,-73.96179088,40.80374019,-73.95194683,2025-10-01 21:27:13,2025-10-01 21:31:11,2025-10-01 21:27:13,2025-10-01 21:31:11
R215185,2025-10-01 21:24:00,COMPLETED,1,40.80652216,-73.96434702,40.8007932,-73.9602057,2025-10-01 21:26:06,2025-10-01 21:31:25,2025-10-01 21:26:06,2025-10-01 21:31:25
R215203,2025-10-01 21:29:00,COMPLETED,1,40.80891067,-73.96346759,40.80100049,-73.9590805,2025-10-01 21:30:14,2025-10-01 21:32:38,2025-10-01 21:30:14,2025-10-01 21:32:38
R215208,2025-10-01 21:31:00,COMPLETED,1,40.81393611,-73.95991467,40.81447025,-73.95923741,2025-10-01 21:31:39,2025-10-01 21:32:00,2025-10-01 21:31:39,2025-10-01 21:32:00
R215205,2025-10-01 21:30:00,COMPLETED,1,40.808043,-73.9639122,40.80391581,-73.96860872,2025-10-01 21:31:16,2025-10-01 21:32:35,2025-10-01 21:31:16,2025-10-01 21:32:35
R215199,2025-10-01 21:28:00,COMPLETED,2,40.81488918,-73.96026235,40.80014849,-73.96207251,2025-10-01 21:29:20,2025-10-01 21:33:14,2025-10-01 21:29:20,2025-10-01 21:33:14
R215200,2025-10-01 21:29:00,COMPLETED,1,40.80424726,-73.96692496,40.81253463,-73.95130009,2025-10-01 21:29:19,2025-10-01 21:33:39,2025-10-01 21:29:19,2025-10-01 21:33:57
R215206,2025-10-01 21:30:00,COMPLETED,1,40.81493232,-73.95987611,40.80799101,-73.96373883,2025-10-01 21:31:49,2025-10-01 21:33:41,2025-10-01 21:31:49,2025-10-01 21:33:41
R215198,2025-10-01 21:27:00,COMPLETED,2,40.81483513,-73.96027979,40.8001962,-73.9663128,2025-10-01 21:27:28,2025-10-01 21:33:06,2025-10-01 21:27:28,2025-10-01 21:33:06
R215212,2025-10-01 21:32:00,COMPLETED,1,40.81609268,-73.95799354,40.8059911,-73.9606492,2025-10-01 21:33:04,2025-10-01 21:35:32,2025-10-01 21:33:04,2025-10-01 21:35:28
R215215,2025-10-01 21:33:00,COMPLETED,1,40.80666833,-73.96126248,40.8042678,-73.9564403,2025-10-01 21:33:18,2025-10-01 21:35:34,2025-10-01 21:33:18,2025-10-01 21:35:34
R215201,2025-10-01 21:29:00,COMPLETED,1,40.80796411,-73.96375224,40.82169987,-73.95376168,2025-10-01 21:30:16,2025-10-01 21:36:27,2025-10-01 21:30:16,2025-10-01 21:36:46
R215214,2025-10-01 21:33:00,COMPLETED,1,40.82151795,-73.95669568,40.81706238,-73.95272827,2025-10-01 21:34:34,2025-10-01 21:36:06,2025-10-01 21:34:34,2025-10-01 21:36:09
R215207,2025-10-01 21:31:00,COMPLETED,1,40.80753548,-73.96257274,40.8041447,-73.9572844,2025-10-01 21:33:35,2025-10-01 21:36:27,2025-10-01 21:33:31,2025-10-01 21:36:23
R215209,2025-10-01 21:31:00,COMPLETED,1,40.80990619,-73.95020708,40.8035888,-73.96589,2025-10-01 21:32:38,2025-10-01 21:36:23,2025-10-01 21:32:38,2025-10-01 21:36:23
R215210,2025-10-01 21:31:00,COMPLETED,2,40.8092327,-73.94909397,40.82179679,-73.95399638,2025-10-01 21:33:08,2025-10-01 21:36:47,2025-10-01 21:34:04,2025-10-01 21:37:43
R215220,2025-10-01 21:35:00,COMPLETED,2,40.81078599,-73.95981543,40.81997861,-73.95545214,2025-10-01 21:36:22,2025-10-01 21:38:49,2025-10-01 21:36:22,2025-10-01 21:38:49
R215217,2025-10-01 21:34:00,COMPLETED,1,40.81569609,-73.9587402,40.8041614,-73.9611597,2025-10-01 21:35:50,2025-10-01 21:38:37,2025-10-01 21:35:50,2025-10-01 21:38:37
R215211,2025-10-01 21:32:00,COMPLETED,1,40.80611,-73.95424,40.8215171,-73.9566929,2025-10-01 21:32:40,2025-10-01 21:38:23,2025-10-01 21:32:40,2025-10-01 21:38:23
R215219,2025-10-01 21:35:00,COMPLETED,2,40.80807145,-73.96371033,40.8156905,-73.9586765,2025-10-01 21:36:18,2025-10-01 21:38:08,2025-10-01 21:36:18,2025-10-01 21:38:12
R215222,2025-10-01 21:36:00,COMPLETED,1,40.8068214,-73.9606063,40.79715483,-73.96451198,2025-10-01 21:37:30,2025-10-01 21:39:39,2025-10-01 21:37:30,2025-10-01 21:39:39
R215223,2025-10-01 21:36:00,COMPLETED,1,40.80733653,-73.96195181,40.81671409,-73.95429377,2025-10-01 21:37:38,2025-10-01 21:39:54,2025-10-01 21:37:38,2025-10-01 21:39:54
R215226,2025-10-01 21:38:00,COMPLETED,2,40.80515708,-73.96422532,40.81025487,-73.9615126,2025-10-01 21:39:42,2025-10-01 21:40:54,2025-10-01 21:39:42,2025-10-01 21:40:58
R215216,2025-10-01 21:34:00,COMPLETED,3,40.81569507,-73.95873249,40.8008324,-73.9675901,2025-10-01 21:35:50,2025-10-01 21:39:43,2025-10-01 21:35:50,2025-10-01 21:40:48
R215224,2025-10-01 21:36:00,COMPLETED,1,40.80043985,-73.95508703,40.8140338,-73.94476757,2025-10-01 21:36:58,2025-10-01 21:40:36,2025-10-01 21:36:58,2025-10-01 21:40:36
R215213,2025-10-01 21:33:00,COMPLETED,1,40.80861883,-73.96370597,40.82062028,-73.95562146,2025-10-01 21:33:29,2025-10-01 21:40:17,2025-10-01 21:33:29,2025-10-01 21:40:17
R215228,2025-10-01 21:38:00,COMPLETED,2,40.8182245,-73.9597336,40.8044139,-73.9648102,2025-10-01 21:38:16,2025-10-01 21:41:48,2025-10-01 21:38:16,2025-10-01 21:41:48
R215221,2025-10-01 21:36:00,COMPLETED,1,40.8095133,-73.9633969,40.80381183,-73.96878133,2025-10-01 21:36:38,2025-10-01 21:41:34,2025-10-01 21:36:38,2025-10-01 21:41:34
R215225,2025-10-01 21:37:00,COMPLETED,1,40.80918372,-73.95950999,40.80866299,-73.95028286,2025-10-01 21:38:59,2025-10-01 21:41:33,2025-10-01 21:38:59,2025-10-01 21:41:33
R215235,2025-10-01 21:40:00,COMPLETED,1,40.80133601,-73.96510676,40.80080431,-73.96016847,2025-10-01 21:41:28,2025-10-01 21:42:32,2025-10-01 21:41:28,2025-10-01 21:42:24
R215229,2025-10-01 21:39:00,COMPLETED,1,40.8182581,-73.9593595,40.8088612,-73.9592644,2025-10-01 21:40:06,2025-10-01 21:42:32,2025-10-01 21:40:06,2025-10-01 21:42:35
R215218,2025-10-01 21:35:00,COMPLETED,1,40.8181784,-73.95958241,40.80177229,-73.96336265,2025-10-01 21:37:47,2025-10-01 21:42:05,2025-10-01 21:37:47,2025-10-01 21:42:57
R215227,2025-10-01 21:38:00,COMPLETED,3,40.79899698,-73.96870058,40.8137633,-73.96173153,2025-10-01 21:38:38,2025-10-01 21:42:23,2025-10-01 21:38:38,2025-10-01 21:42:23
R215231,2025-10-01 21:40:00,COMPLETED,2,40.80798568,-73.96394033,40.8199872,-73.9564303,2025-10-01 21:40:20,2025-10-01 21:43:04,2025-10-01 21:40:20,2025-10-01 21:43:04
R215230,2025-10-01 21:39:00,COMPLETED,1,40.80517205,-73.96330331,40.8147611,-73.9599572,2025-10-01 21:40:51,2025-10-01 21:43:40,2025-10-01 21:40:51,2025-10-01 21:43:40
R215239,2025-10-01 21:42:00,COMPLETED,1,40.80947352,-73.95974133,40.80258748,-73.96534145,2025-10-01 21:42:27,2025-10-01 21:44:56,2025-10-01 21:42:27,2025-10-01 21:44:53
R215234,2025-10-01 21:40:00,COMPLETED,2,40.8034456,-73.9677257,40.80980875,-73.95884145,2025-10-01 21:41:30,2025-10-01 21:44:07,2025-10-01 21:41:31,2025-10-01 21:44:12
R215241,2025-10-01 21:43:00,COMPLETED,1,40.80404854,-73.96838106,40.8063543,-73.9645964,2025-10-01 21:43:47,2025-10-01 21:44:47,2025-10-01 21:43:47,2025-10-01 21:44:51
R215233,2025-10-01 21:40:00,COMPLETED,1,40.80750275,-73.95943355,40.80175655,-73.95840325,2025-10-01 21:42:06,2025-10-01 21:43:47,2025-10-01 21:42:08,2025-10-01 21:44:26
R215242,2025-10-01 21:43:00,COMPLETED,1,40.80686856,-73.96122091,40.812241,-73.954409,2025-10-01 21:43:27,2025-10-01 21:45:20,2025-10-01 21:43:27,2025-10-01 21:45:20
R215240,2025-10-01 21:42:00,COMPLETED,1,40.8075355,-73.9625727,40.80297426,-73.96545578,2025-10-01 21:44:36,2025-10-01 21:46:31,2025-10-01 21:44:27,2025-10-01 21:46:22
R215243,2025-10-01 21:43:00,COMPLETED,1,40.80687694,-73.96122761,40.80191568,-73.96545779,2025-10-01 21:43:00,2025-10-01 21:46:05,2025-10-01 21:43:00,2025-10-01 21:46:00
R215236,2025-10-01 21:41:00,COMPLETED,1,40.80484238,-73.96332108,40.8178909,-73.9534439,2025-10-01 21:42:56,2025-10-01 21:45:56,2025-10-01 21:42:56,2025-10-01 21:46:41
R215238,2025-10-01 21:42:00,COMPLETED,1,40.8021942,-73.9654877,40.81591075,-73.95757712,2025-10-01 21:42:47,2025-10-01 21:46:15,2025-10-01 21:42:47,2025-10-01 21:46:16
R215232,2025-10-01 21:40:00,COMPLETED,1,40.80687948,-73.96110624,40.80134134,-73.95427834,2025-10-01 21:41:18,2025-10-01 21:47:18,2025-10-01 21:41:18,2025-10-01 21:47:18
R215237,2025-10-01 21:42:00,COMPLETED,1,40.80693759,-73.96090642,40.81260163,-73.95186737,2025-10-01 21:42:45,2025-10-01 21:47:23,2025-10-01 21:42:45,2025-10-01 21:47:23
R215244,2025-10-01 21:44:00,COMPLETED,1,40.80798745,-73.96388434,40.8045033,-73.9568766,2025-10-01 21:44:27,2025-10-01 21:48:02,2025-10-01 21:44:27,2025-10-01 21:48:02
R215245,2025-10-01 21:44:00,COMPLETED,1,40.80882743,-73.95976245,40.79718782,-73.96455657,2025-10-01 21:46:06,2025-10-01 21:48:43,2025-10-01 21:46:08,2025-10-01 21:48:45
R215251,2025-10-01 21:47:00,COMPLETED,1,40.80800623,-73.96386925,40.8046491,-73.9670628,2025-10-01 21:47:29,2025-10-01 21:48:26,2025-10-01 21:47:29,2025-10-01 21:48:26
R215247,2025-10-01 21:46:00,COMPLETED,1,40.81038885,-73.96163363,40.81492902,-73.96039613,2025-10-01 21:47:42,2025-10-01 21:48:40,2025-10-01 21:47:42,2025-10-01 21:48:40
R215249,2025-10-01 21:46:00,COMPLETED,1,40.80680791,-73.96337103,40.8017447,-73.9647573,2025-10-01 21:47:32,2025-10-01 21:49:08,2025-10-01 21:47:35,2025-10-01 21:49:12
R215246,2025-10-01 21:45:00,COMPLETED,1,40.81148408,-73.95992037,40.80236389,-73.96564689,2025-10-01 21:46:33,2025-10-01 21:49:14,2025-10-01 21:46:33,2025-10-01 21:49:29
R215250,2025-10-01 21:46:00,COMPLETED,1,40.8103013,-73.96169465,40.81226337,-73.95443492,2025-10-01 21:47:42,2025-10-01 21:49:52,2025-10-01 21:47:42,2025-10-01 21:49:52
R215255,2025-10-01 21:50:00,COMPLETED,1,40.8117846,-73.9544964,40.80969379,-73.95833317,2025-10-01 21:50:00,2025-10-01 21:51:08,2025-10-01 21:50:00,2025-10-01 21:51:08
R215252,2025-10-01 21:47:00,COMPLETED,1,40.80351686,-73.96747347,40.812241,-73.954409,2025-10-01 21:48:31,2025-10-01 21:52:17,2025-10-01 21:48:31,2025-10-01 21:52:52
R215254,2025-10-01 21:49:00,COMPLETED,1,40.80654855,-73.96312058,40.7995089,-73.96997497,2025-10-01 21:51:01,2025-10-01 21:52:52,2025-10-01 21:51:01,2025-10-01 21:52:52
R215253,2025-10-01 21:48:00,COMPLETED,1,40.8101571,-73.9604571,40.81671409,-73.95429377,2025-10-01 21:50:18,2025-10-01 21:52:26,2025-10-01 21:50:18,2025-10-01 21:52:26
R215248,2025-10-01 21:46:00,COMPLETED,1,40.80706854,-73.96070156,40.8167142,-73.9542939,2025-10-01 21:46:36,2025-10-01 21:53:29,2025-10-01 21:46:36,2025-10-01 21:53:29
R215261,2025-10-01 21:53:00,COMPLETED,1,40.79934799,-73.9682208,40.8007401,-73.96446034,2025-10-01 21:53:34,2025-10-01 21:54:27,2025-10-01 21:53:34,2025-10-01 21:54:28
R215260,2025-10-01 21:52:00,COMPLETED,1,40.80758725,-73.95916332,40.79981905,-73.95964511,2025-10-01 21:52:43,2025-10-01 21:54:44,2025-10-01 21:52:43,2025-10-01 21:54:44
R215256,2025-10-01 21:51:00,COMPLETED,1,40.80248596,-73.96484289,40.8047065,-73.9543981,2025-10-01 21:52:39,2025-10-01 21:54:53,2025-10-01 21:53:21,2025-10-01 21:55:36
R215257,2025-10-01 21:51:00,COMPLETED,1,40.80740352,-73.95978224,40.82164988,-73.95382337,2025-10-01 21:51:17,2025-10-01 21:55:07,2025-10-01 21:51:17,2025-10-01 21:55:07
R215263,2025-10-01 21:54:00,COMPLETED,1,40.80221872,-73.96499846,40.8103992,-73.9638298,2025-10-01 21:54:36,2025-10-01 21:56:57,2025-10-01 21:54:36,2025-10-01 21:56:57
R215259,2025-10-01 21:52:00,COMPLETED,1,40.81026375,-73.96165978,40.81671409,-73.95429377,2025-10-01 21:54:23,2025-10-01 21:56:31,2025-10-01 21:54:23,2025-10-01 21:56:31
R215265,2025-10-01 21:55:00,COMPLETED,2,40.80968872,-73.95862352,40.805167,-73.9663121,2025-10-01 21:55:37,2025-10-01 21:57:43,2025-10-01 21:55:37,2025-10-01 21:57:43
R215262,2025-10-01 21:53:00,COMPLETED,1,40.80777505,-73.96020636,40.808264,-73.9501095,2025-10-01 21:54:56,2025-10-01 21:57:56,2025-10-01 21:54:56,2025-10-01 21:57:56
R215258,2025-10-01 21:52:00,COMPLETED,1,40.8013559,-73.9647057,40.808715,-73.9591834,2025-10-01 21:53:12,2025-10-01 21:58:00,2025-10-01 21:53:12,2025-10-01 21:58:29
R215264,2025-10-01 21:54:00,COMPLETED,1,40.80753498,-73.96257207,40.7986401,-73.9640708,2025-10-01 21:56:48,2025-10-01 21:59:24,2025-10-01 21:56:55,2025-10-01 21:59:57
R215269,2025-10-01 21:56:00,COMPLETED,1,40.80796538,-73.96500282,40.80388536,-73.96859296,2025-10-01 21:59:13,2025-10-01 22:00:41,2025-10-01 21:59:17,2025-10-01 22:00:45
R215268,2025-10-01 21:56:00,COMPLETED,2,40.8107312,-73.95262647,40.81392469,-73.96184988,2025-10-01 21:56:49,2025-10-01 22:00:07,2025-10-01 21:56:49,2025-10-01 22:00:07
R215266,2025-10-01 21:56:00,COMPLETED,1,40.80796309,-73.96364227,40.81270389,-73.95261705,2025-10-01 21:56:18,2025-10-01 21:59:35,2025-10-01 21:56:18,2025-10-01 22:00:15
R215267,2025-10-01 21:56:00,COMPLETED,1,40.8046995,-73.96619573,40.80793771,-73.95911537,2025-10-01 21:57:57,2025-10-01 21:59:48,2025-10-01 21:57:47,2025-10-01 22:00:12
R215277,2025-10-01 21:59:00,COMPLETED,2,40.80219917,-73.96445565,40.805167,-73.9663121,2025-10-01 22:00:46,2025-10-01 22:01:36,2025-10-01 22:00:46,2025-10-01 22:01:31
R215271,2025-10-01 21:57:00,COMPLETED,1,40.8079766,-73.9631989,40.80416148,-73.96115955,2025-10-01 21:59:48,2025-10-01 22:01:10,2025-10-01 21:59:48,2025-10-01 22:01:10
R215273,2025-10-01 21:57:00,COMPLETED,2,40.8080371,-73.9643601,40.798769,-73.964379,2025-10-01 21:59:06,2025-10-01 22:02:49,2025-10-01 21:59:06,2025-10-01 22:02:49
R215278,2025-10-01 22:00:00,COMPLETED,1,40.803878,-73.96886755,40.80630036,-73.96356247,2025-10-01 22:01:38,2025-10-01 22:02:47,2025-10-01 22:01:38,2025-10-01 22:02:47
R215281,2025-10-01 22:00:00,COMPLETED,1,40.8044008,-73.96188542,40.8078594,-73.9651746,2025-10-01 22:01:33,2025-10-01 22:02:43,2025-10-01 22:01:33,2025-10-01 22:02:43
R215274,2025-10-01 21:58:00,COMPLETED,2,40.80135492,-73.96912411,40.8075355,-73.9625727,2025-10-01 21:58:37,2025-10-01 22:02:28,2025-10-01 21:58:37,2025-10-01 22:03:06
R215275,2025-10-01 21:58:00,COMPLETED,1,40.81533907,-73.96019395,40.805167,-73.9663121,2025-10-01 21:58:30,2025-10-01 22:03:43,2025-10-01 21:58:30,2025-10-01 22:03:50
R215270,2025-10-01 21:56:00,COMPLETED,1,40.80441044,-73.96456093,40.8104812,-73.9531557,2025-10-01 21:57:27,2025-10-01 22:01:58,2025-10-01 21:57:17,2025-10-01 22:03:01
R215272,2025-10-01 21:57:00,COMPLETED,1,40.8075355,-73.9625727,40.81269019,-73.95302977,2025-10-01 21:58:32,2025-10-01 22:03:11,2025-10-01 21:58:32,2025-10-01 22:03:50
R215279,2025-10-01 22:00:00,COMPLETED,2,40.80918626,-73.95056617,40.8138654,-73.9615753,2025-10-01 22:00:38,2025-10-01 22:03:09,2025-10-01 22:00:38,2025-10-01 22:03:09
R215280,2025-10-01 22:00:00,COMPLETED,1,40.81820174,-73.95948988,40.80563672,-73.96396715,2025-10-01 22:01:27,2025-10-01 22:04:40,2025-10-01 22:01:27,2025-10-01 22:04:37
R215276,2025-10-01 21:59:00,COMPLETED,1,40.8079636,-73.96391586,40.80869268,-73.95921361,2025-10-01 22:02:06,2025-10-01 22:03:19,2025-10-01 22:02:49,2025-10-01 22:04:03
R215282,2025-10-01 22:00:00,COMPLETED,1,40.80520098,-73.96273132,40.79951702,-73.96993071,2025-10-01 22:01:33,2025-10-01 22:04:51,2025-10-01 22:01:33,2025-10-01 22:04:51
R215285,2025-10-01 22:01:00,COMPLETED,1,40.81034876,-73.9618529,40.81591797,-73.95859528,2025-10-01 22:02:09,2025-10-01 22:05:44,2025-10-01 22:02:09,2025-10-01 22:05:44
R215283,2025-10-01 22:01:00,COMPLETED,2,40.80896802,-73.95952977,40.7990551,-73.96181267,2025-10-01 22:02:06,2025-10-01 22:05:47,2025-10-01 22:02:06,2025-10-01 22:05:47
R215287,2025-10-01 22:01:00,COMPLETED,1,40.80653434,-73.9630314,40.8152749,-73.9607254,2025-10-01 22:02:57,2025-10-01 22:05:37,2025-10-01 22:02:56,2025-10-01 22:05:36
R215290,2025-10-01 22:03:00,COMPLETED,1,40.80008224,-73.96183781,40.8033639,-73.9574046,2025-10-01 22:03:58,2025-10-01 22:05:35,2025-10-01 22:03:58,2025-10-01 22:05:35
R215295,2025-10-01 22:05:00,COMPLETED,1,40.801846,-73.9654403,40.8029673,-73.9642019,2025-10-01 22:05:58,2025-10-01 22:06:15,2025-10-01 22:05:58,2025-10-01 22:06:15
R215293,2025-10-01 22:05:00,COMPLETED,2,40.8042464,-73.966287,40.8078594,-73.9651746,2025-10-01 22:05:00,2025-10-01 22:06:07,2025-10-01 22:05:00,2025-10-01 22:06:10
R215291,2025-10-01 22:04:00,COMPLETED,2,40.8042464,-73.966287,40.80781869,-73.965034,2025-10-01 22:04:58,2025-10-01 22:06:06,2025-10-01 22:04:58,2025-10-01 22:06:10
R215284,2025-10-01 22:01:00,COMPLETED,1,40.80656911,-73.96137547,40.799819,-73.959645,2025-10-01 22:02:33,2025-10-01 22:06:21,2025-10-01 22:02:33,2025-10-01 22:06:21
R215286,2025-10-01 22:01:00,COMPLETED,1,40.80951666,-73.95927697,40.82167551,-73.95379387,2025-10-01 22:01:18,2025-10-01 22:06:12,2025-10-01 22:01:18,2025-10-01 22:06:12
R215289,2025-10-01 22:02:00,COMPLETED,1,40.8072153,-73.9614057,40.81224104,-73.9544091,2025-10-01 22:03:06,2025-10-01 22:06:59,2025-10-01 22:03:06,2025-10-01 22:06:59
R215288,2025-10-01 22:02:00,COMPLETED,1,40.80626407,-73.96520801,40.79864012,-73.96407075,2025-10-01 22:04:17,2025-10-01 22:06:48,2025-10-01 22:04:17,2025-10-01 22:07:31
R215294,2025-10-01 22:05:00,COMPLETED,1,40.8076824,-73.9645909,40.8039158,-73.9686086,2025-10-01 22:06:26,2025-10-01 22:07:35,2025-10-01 22:06:29,2025-10-01 22:07:41
R215301,2025-10-01 22:07:00,COMPLETED,1,40.79984824,-73.9681286,40.79998428,-73.96178685,2025-10-01 22:07:24,2025-10-01 22:08:55,2025-10-01 22:07:24,2025-10-01 22:08:55
R215305,2025-10-01 22:08:00,COMPLETED,1,40.8062822,-73.9644087,40.8041614,-73.9611597,2025-10-01 22:08:48,2025-10-01 22:09:47,2025-10-01 22:08:48,2025-10-01 22:09:47
R215299,2025-10-01 22:06:00,COMPLETED,2,40.80790066,-73.96411065,40.798769,-73.964379,2025-10-01 22:06:20,2025-10-01 22:09:42,2025-10-01 22:06:20,2025-10-01 22:09:45
R215298,2025-10-01 22:06:00,COMPLETED,2,40.8101571,-73.9604571,40.8019515,-73.9638448,2025-10-01 22:07:51,2025-10-01 22:10:22,2025-10-01 22:07:51,2025-10-01 22:10:54
R215292,2025-10-01 22:04:00,COMPLETED,1,40.80642471,-73.96022849,40.80629934,-73.95013802,2025-10-01 22:06:21,2025-10-01 22:10:01,2025-10-01 22:06:21,2025-10-01 22:10:01
R215296,2025-10-01 22:06:00,COMPLETED,1,40.8071231,-73.96273702,40.80999653,-73.9543625,2025-10-01 22:07:51,2025-10-01 22:10:42,2025-10-01 22:07:51,2025-10-01 22:10:42
