Driver_ID,Category,Time,Route_Sequence,Capacity
D12,NEW_ROUTE,2025-10-01 21:51:00,<Stop R215256 (1p): PICKUP> -> <Stop R215256 (1p): DROPOFF>,4
D22,FINISH,2025-10-01 21:52:00,<Stop R215255 (1p): PICKUP> -> <Stop R215255 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 21:52:00,<Stop R215260 (1p): PICKUP> -> <Stop R215260 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 21:52:00,<Stop R215259 (1p): PICKUP> -> <Stop R215259 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 21:52:00,<Stop R215258 (1p): PICKUP> -> <Stop R215256 (1p): PICKUP> -> <Stop R215256 (1p): DROPOFF> -> <Stop R215258 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 21:53:00,<Stop R215246 (1p): DROPOFF> -> <Stop R215254 (1p): PICKUP> -> <Stop R215254 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 21:53:00,<Stop R215253 (1p): PICKUP> -> <Stop R215253 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 21:53:00,<Stop R215261 (1p): PICKUP> -> <Stop R215261 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 21:53:00,<Stop R215262 (1p): PICKUP> -> <Stop R215262 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 21:54:00,<Stop R215245 (1p): PICKUP> -> <Stop R215248 (1p): PICKUP> -> <Stop R215245 (1p): DROPOFF> -> <Stop R215248 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 21:54:00,<Stop R215261 (1p): DROPOFF> -> <Stop R215263 (1p): PICKUP> -> <Stop R215263 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 21:54:00,<Stop R215264 (1p): PICKUP> -> <Stop R215264 (1p): DROPOFF>,4
D22,FINISH,2025-10-01 21:55:00,<Stop R215260 (1p): PICKUP> -> <Stop R215260 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:55:00,<Stop R215265 (2p): PICKUP> -> <Stop R215264 (1p): PICKUP> -> <Stop R215265 (2p): DROPOFF> -> <Stop R215264 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 21:56:00,<Stop R215257 (1p): PICKUP> -> <Stop R215252 (1p): DROPOFF> -> <Stop R215257 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 21:56:00,<Stop R215266 (1p): PICKUP> -> <Stop R215263 (1p): DROPOFF> -> <Stop R215266 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 21:56:00,<Stop R215267 (1p): PICKUP> -> <Stop R215267 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 21:56:00,<Stop R215268 (2p): PICKUP> -> <Stop R215258 (1p): DROPOFF> -> <Stop R215268 (2p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 21:56:00,<Stop R215269 (1p): PICKUP> -> <Stop R215269 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 21:56:00,<Stop R215270 (1p): PICKUP> -> <Stop R215267 (1p): PICKUP> -> <Stop R215267 (1p): DROPOFF> -> <Stop R215270 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 21:57:00,<Stop R215259 (1p): PICKUP> -> <Stop R215259 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 21:57:00,<Stop R215271 (1p): PICKUP> -> <Stop R215271 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 21:57:00,<Stop R215270 (1p): PICKUP> -> <Stop R215267 (1p): PICKUP> -> <Stop R215272 (1p): PICKUP> -> <Stop R215267 (1p): DROPOFF> -> <Stop R215270 (1p): DROPOFF> -> <Stop R215272 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 21:57:00,<Stop R215273 (2p): PICKUP> -> <Stop R215269 (1p): PICKUP> -> <Stop R215269 (1p): DROPOFF> -> <Stop R215273 (2p): DROPOFF>,4
D24,FINISH,2025-10-01 21:58:00,<Stop R215262 (1p): PICKUP> -> <Stop R215262 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 21:58:00,<Stop R215275 (1p): PICKUP> -> <Stop R215266 (1p): DROPOFF> -> <Stop R215275 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:58:00,<Stop R215274 (2p): PICKUP> -> <Stop R215264 (1p): DROPOFF> -> <Stop R215274 (2p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 21:59:00,<Stop R215276 (1p): PICKUP> -> <Stop R215276 (1p): DROPOFF>,4
D23,NEW_ROUTE,2025-10-01 21:59:00,<Stop R215277 (2p): PICKUP> -> <Stop R215277 (2p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 22:00:00,<Stop R215278 (1p): PICKUP> -> <Stop R215278 (1p): DROPOFF> -> <Stop R215274 (2p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 22:00:00,<Stop R215279 (2p): PICKUP> -> <Stop R215279 (2p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:00:00,<Stop R215280 (1p): PICKUP> -> <Stop R215280 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 22:00:00,<Stop R215271 (1p): DROPOFF> -> <Stop R215281 (1p): PICKUP> -> <Stop R215281 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 22:00:00,<Stop R215271 (1p): DROPOFF> -> <Stop R215281 (1p): PICKUP> -> <Stop R215282 (1p): PICKUP> -> <Stop R215281 (1p): DROPOFF> -> <Stop R215282 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 22:01:00,<Stop R215268 (2p): PICKUP> -> <Stop R215258 (1p): DROPOFF> -> <Stop R215268 (2p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 22:01:00,<Stop R215283 (2p): PICKUP> -> <Stop R215275 (1p): DROPOFF> -> <Stop R215283 (2p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 22:01:00,<Stop R215283 (2p): PICKUP> -> <Stop R215284 (1p): PICKUP> -> <Stop R215275 (1p): DROPOFF> -> <Stop R215283 (2p): DROPOFF> -> <Stop R215284 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 22:01:00,<Stop R215285 (1p): PICKUP> -> <Stop R215276 (1p): PICKUP> -> <Stop R215276 (1p): DROPOFF> -> <Stop R215285 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 22:01:00,<Stop R215286 (1p): PICKUP> -> <Stop R215270 (1p): DROPOFF> -> <Stop R215272 (1p): DROPOFF> -> <Stop R215286 (1p): DROPOFF>,4
D23,UPDATE_ROUTE,2025-10-01 22:01:00,<Stop R215277 (2p): DROPOFF> -> <Stop R215287 (1p): PICKUP> -> <Stop R215287 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:02:00,<Stop R215288 (1p): PICKUP> -> <Stop R215280 (1p): DROPOFF> -> <Stop R215288 (1p): DROPOFF>,4
D23,UPDATE_ROUTE,2025-10-01 22:02:00,<Stop R215287 (1p): PICKUP> -> <Stop R215289 (1p): PICKUP> -> <Stop R215287 (1p): DROPOFF> -> <Stop R215289 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 22:03:00,<Stop R215273 (2p): PICKUP> -> <Stop R215269 (1p): PICKUP> -> <Stop R215269 (1p): DROPOFF> -> <Stop R215273 (2p): DROPOFF>,4
D25,NEW_ROUTE,2025-10-01 22:03:00,<Stop R215290 (1p): PICKUP> -> <Stop R215290 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 22:04:00,<Stop R215278 (1p): PICKUP> -> <Stop R215278 (1p): DROPOFF> -> <Stop R215274 (2p): DROPOFF>,4
D24,FINISH,2025-10-01 22:04:00,<Stop R215279 (2p): PICKUP> -> <Stop R215279 (2p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 22:04:00,<Stop R215291 (2p): PICKUP> -> <Stop R215291 (2p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 22:04:00,<Stop R215292 (1p): PICKUP> -> <Stop R215292 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 22:05:00,<Stop R215271 (1p): DROPOFF> -> <Stop R215281 (1p): PICKUP> -> <Stop R215282 (1p): PICKUP> -> <Stop R215281 (1p): DROPOFF> -> <Stop R215282 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 22:05:00,<Stop R215293 (2p): PICKUP> -> <Stop R215293 (2p): DROPOFF> -> <Stop R215291 (2p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 22:05:00,<Stop R215293 (2p): PICKUP> -> <Stop R215293 (2p): DROPOFF> -> <Stop R215291 (2p): DROPOFF> -> <Stop R215294 (1p): PICKUP> -> <Stop R215294 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:05:00,<Stop R215295 (1p): PICKUP> -> <Stop R215295 (1p): DROPOFF> -> <Stop R215288 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 22:06:00,<Stop R215285 (1p): PICKUP> -> <Stop R215276 (1p): PICKUP> -> <Stop R215276 (1p): DROPOFF> -> <Stop R215285 (1p): DROPOFF>,4
D25,FINISH,2025-10-01 22:06:00,<Stop R215290 (1p): PICKUP> -> <Stop R215290 (1p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 22:06:00,<Stop R215296 (1p): PICKUP> -> <Stop R215296 (1p): DROPOFF>,4
D25,NEW_ROUTE,2025-10-01 22:06:00,<Stop R215297 (3p): PICKUP> -> <Stop R215297 (3p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:06:00,<Stop R215298 (2p): PICKUP> -> <Stop R215298 (2p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 22:06:00,<Stop R215293 (2p): DROPOFF> -> <Stop R215291 (2p): DROPOFF> -> <Stop R215299 (2p): PICKUP> -> <Stop R215294 (1p): PICKUP> -> <Stop R215294 (1p): DROPOFF> -> <Stop R215299 (2p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 22:06:00,<Stop R215296 (1p): PICKUP> -> <Stop R215300 (1p): PICKUP> -> <Stop R215296 (1p): DROPOFF> -> <Stop R215300 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 22:07:00,<Stop R215283 (2p): PICKUP> -> <Stop R215284 (1p): PICKUP> -> <Stop R215275 (1p): DROPOFF> -> <Stop R215283 (2p): DROPOFF> -> <Stop R215284 (1p): DROPOFF>,4
D22,FINISH,2025-10-01 22:07:00,<Stop R215286 (1p): PICKUP> -> <Stop R215270 (1p): DROPOFF> -> <Stop R215272 (1p): DROPOFF> -> <Stop R215286 (1p): DROPOFF>,4
D23,FINISH,2025-10-01 22:07:00,<Stop R215287 (1p): PICKUP> -> <Stop R215289 (1p): PICKUP> -> <Stop R215287 (1p): DROPOFF> -> <Stop R215289 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 22:07:00,<Stop R215301 (1p): PICKUP> -> <Stop R215301 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 22:07:00,<Stop R215302 (1p): PICKUP> -> <Stop R215302 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 22:07:00,<Stop R215303 (1p): PICKUP> -> <Stop R215294 (1p): DROPOFF> -> <Stop R215299 (2p): DROPOFF> -> <Stop R215303 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:08:00,<Stop R215295 (1p): PICKUP> -> <Stop R215295 (1p): DROPOFF> -> <Stop R215288 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 22:08:00,<Stop R215307 (1p): PICKUP> -> <Stop R215307 (1p): DROPOFF>,4
D23,NEW_ROUTE,2025-10-01 22:08:00,<Stop R215306 (1p): PICKUP> -> <Stop R215306 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 22:08:00,<Stop R215304 (1p): PICKUP> -> <Stop R215304 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 22:08:00,<Stop R215305 (1p): PICKUP> -> <Stop R215305 (1p): DROPOFF> -> <Stop R215298 (2p): DROPOFF>,4
D27,FINISH,2025-10-01 22:09:00,<Stop R215301 (1p): PICKUP> -> <Stop R215301 (1p): DROPOFF>,4
D17,NEW_ROUTE,2025-10-01 22:09:00,<Stop R215308 (2p): PICKUP> -> <Stop R215308 (2p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:09:00,<Stop R215304 (1p): PICKUP> -> <Stop R215309 (1p): PICKUP> -> <Stop R215304 (1p): DROPOFF> -> <Stop R215309 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 22:09:00,<Stop R215310 (1p): PICKUP> -> <Stop R215302 (1p): DROPOFF> -> <Stop R215310 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 22:10:00,<Stop R215311 (1p): PICKUP> -> <Stop R215307 (1p): DROPOFF> -> <Stop R215311 (1p): DROPOFF>,4
D25,UPDATE_ROUTE,2025-10-01 22:10:00,<Stop R215297 (3p): DROPOFF> -> <Stop R215312 (1p): PICKUP> -> <Stop R215312 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:10:00,<Stop R215309 (1p): PICKUP> -> <Stop R215313 (2p): PICKUP> -> <Stop R215304 (1p): DROPOFF> -> <Stop R215309 (1p): DROPOFF> -> <Stop R215313 (2p): DROPOFF>,4
D25,UPDATE_ROUTE,2025-10-01 22:10:00,<Stop R215297 (3p): DROPOFF> -> <Stop R215312 (1p): PICKUP> -> <Stop R215314 (1p): PICKUP> -> <Stop R215312 (1p): DROPOFF> -> <Stop R215314 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 22:11:00,<Stop R215305 (1p): PICKUP> -> <Stop R215305 (1p): DROPOFF> -> <Stop R215298 (2p): DROPOFF>,4
D13,FINISH,2025-10-01 22:11:00,<Stop R215292 (1p): PICKUP> -> <Stop R215292 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:11:00,<Stop R215315 (1p): PICKUP> -> <Stop R215315 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:11:00,<Stop R215309 (1p): PICKUP> -> <Stop R215316 (1p): PICKUP> -> <Stop R215304 (1p): DROPOFF> -> <Stop R215313 (2p): PICKUP> -> <Stop R215309 (1p): DROPOFF> -> <Stop R215313 (2p): DROPOFF> -> <Stop R215316 (1p): DROPOFF>,4
D23,UPDATE_ROUTE,2025-10-01 22:12:00,<Stop R215306 (1p): DROPOFF> -> <Stop R215320 (1p): PICKUP> -> <Stop R215320 (1p): DROPOFF>,4
D25,UPDATE_ROUTE,2025-10-01 22:12:00,<Stop R215317 (2p): PICKUP> -> <Stop R215312 (1p): DROPOFF> -> <Stop R215314 (1p): DROPOFF> -> <Stop R215317 (2p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 22:12:00,<Stop R215318 (1p): PICKUP> -> <Stop R215318 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 22:12:00,<Stop R215319 (1p): PICKUP> -> <Stop R215311 (1p): DROPOFF> -> <Stop R215319 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 22:13:00,<Stop R215296 (1p): PICKUP> -> <Stop R215300 (1p): PICKUP> -> <Stop R215296 (1p): DROPOFF> -> <Stop R215300 (1p): DROPOFF>,4
D17,FINISH,2025-10-01 22:13:00,<Stop R215308 (2p): PICKUP> -> <Stop R215308 (2p): DROPOFF>,4
D11,FINISH,2025-10-01 22:14:00,<Stop R215310 (1p): PICKUP> -> <Stop R215302 (1p): DROPOFF> -> <Stop R215310 (1p): DROPOFF>,4
D23,UPDATE_ROUTE,2025-10-01 22:14:00,<Stop R215322 (1p): PICKUP> -> <Stop R215320 (1p): DROPOFF> -> <Stop R215322 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 22:14:00,<Stop R215321 (2p): PICKUP> -> <Stop R215321 (2p): DROPOFF>,4
D12,FINISH,2025-10-01 22:15:00,<Stop R215315 (1p): PICKUP> -> <Stop R215315 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 22:15:00,<Stop R215303 (1p): PICKUP> -> <Stop R215294 (1p): DROPOFF> -> <Stop R215299 (2p): DROPOFF> -> <Stop R215303 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 22:16:00,<Stop R215318 (1p): PICKUP> -> <Stop R215318 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 22:16:00,<Stop R215323 (1p): PICKUP> -> <Stop R215323 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:16:00,<Stop R215324 (2p): PICKUP> -> <Stop R215324 (2p): DROPOFF>,4
D14,FINISH,2025-10-01 22:17:00,<Stop R215309 (1p): PICKUP> -> <Stop R215316 (1p): PICKUP> -> <Stop R215304 (1p): DROPOFF> -> <Stop R215313 (2p): PICKUP> -> <Stop R215309 (1p): DROPOFF> -> <Stop R215313 (2p): DROPOFF> -> <Stop R215316 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:17:00,<Stop R215325 (1p): PICKUP> -> <Stop R215325 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 22:17:00,<Stop R215326 (1p): PICKUP> -> <Stop R215326 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:17:00,<Stop R215327 (1p): PICKUP> -> <Stop R215326 (1p): PICKUP> -> <Stop R215326 (1p): DROPOFF> -> <Stop R215327 (1p): DROPOFF>,4
D13,FINISH,2025-10-01 22:18:00,<Stop R215321 (2p): PICKUP> -> <Stop R215321 (2p): DROPOFF>,4
D22,FINISH,2025-10-01 22:18:00,<Stop R215319 (1p): PICKUP> -> <Stop R215311 (1p): DROPOFF> -> <Stop R215319 (1p): DROPOFF>,4
D23,FINISH,2025-10-01 22:18:00,<Stop R215322 (1p): PICKUP> -> <Stop R215320 (1p): DROPOFF> -> <Stop R215322 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:18:00,<Stop R215324 (2p): DROPOFF> -> <Stop R215328 (1p): PICKUP> -> <Stop R215328 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 22:18:00,<Stop R215329 (1p): PICKUP> -> <Stop R215329 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 22:18:00,<Stop R215330 (2p): PICKUP> -> <Stop R215330 (2p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 22:18:00,<Stop R215331 (1p): PICKUP> -> <Stop R215331 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 22:18:00,<Stop R215331 (1p): PICKUP> -> <Stop R215332 (1p): PICKUP> -> <Stop R215331 (1p): DROPOFF> -> <Stop R215332 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 22:18:00,<Stop R215333 (1p): PICKUP> -> <Stop R215323 (1p): DROPOFF> -> <Stop R215333 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 22:18:00,<Stop R215331 (1p): PICKUP> -> <Stop R215334 (1p): PICKUP> -> <Stop R215331 (1p): DROPOFF> -> <Stop R215332 (1p): PICKUP> -> <Stop R215334 (1p): DROPOFF> -> <Stop R215332 (1p): DROPOFF>,4
D25,FINISH,2025-10-01 22:19:00,<Stop R215317 (2p): PICKUP> -> <Stop R215312 (1p): DROPOFF> -> <Stop R215314 (1p): DROPOFF> -> <Stop R215317 (2p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 22:19:00,<Stop R215331 (1p): PICKUP> -> <Stop R215335 (1p): PICKUP> -> <Stop R215334 (1p): PICKUP> -> <Stop R215331 (1p): DROPOFF> -> <Stop R215332 (1p): PICKUP> -> <Stop R215334 (1p): DROPOFF> -> <Stop R215335 (1p): DROPOFF> -> <Stop R215332 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:19:00,<Stop R215326 (1p): DROPOFF> -> <Stop R215336 (2p): PICKUP> -> <Stop R215336 (2p): DROPOFF> -> <Stop R215327 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 22:19:00,<Stop R215337 (1p): PICKUP> -> <Stop R215337 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 22:20:00,<Stop R215333 (1p): PICKUP> -> <Stop R215323 (1p): DROPOFF> -> <Stop R215333 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 22:21:00,<Stop R215325 (1p): PICKUP> -> <Stop R215325 (1p): DROPOFF>,4
D13,FINISH,2025-10-01 22:21:00,<Stop R215329 (1p): PICKUP> -> <Stop R215329 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:21:00,<Stop R215338 (1p): PICKUP> -> <Stop R215338 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:22:00,<Stop R215324 (2p): DROPOFF> -> <Stop R215328 (1p): PICKUP> -> <Stop R215328 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 22:22:00,<Stop R215330 (2p): PICKUP> -> <Stop R215330 (2p): DROPOFF>,4
D12,FINISH,2025-10-01 22:23:00,<Stop R215338 (1p): PICKUP> -> <Stop R215338 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 22:23:00,<Stop R215339 (1p): PICKUP> -> <Stop R215339 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 22:24:00,<Stop R215337 (1p): PICKUP> -> <Stop R215337 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:25:00,<Stop R215340 (1p): PICKUP> -> <Stop R215340 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 22:26:00,<Stop R215326 (1p): DROPOFF> -> <Stop R215336 (2p): PICKUP> -> <Stop R215336 (2p): DROPOFF> -> <Stop R215327 (1p): DROPOFF>,4
D20,NEW_ROUTE,2025-10-01 22:26:00,<Stop R215341 (1p): PICKUP> -> <Stop R215341 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:26:00,<Stop R215342 (2p): PICKUP> -> <Stop R215342 (2p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 22:27:00,<Stop R215343 (1p): PICKUP> -> <Stop R215339 (1p): DROPOFF> -> <Stop R215343 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:28:00,<Stop R215342 (2p): PICKUP> -> <Stop R215342 (2p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 22:28:00,<Stop R215344 (1p): PICKUP> -> <Stop R215344 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:28:00,<Stop R215345 (3p): PICKUP> -> <Stop R215345 (3p): DROPOFF>,4
D24,FINISH,2025-10-01 22:29:00,<Stop R215331 (1p): PICKUP> -> <Stop R215335 (1p): PICKUP> -> <Stop R215334 (1p): PICKUP> -> <Stop R215331 (1p): DROPOFF> -> <Stop R215332 (1p): PICKUP> -> <Stop R215334 (1p): DROPOFF> -> <Stop R215335 (1p): DROPOFF> -> <Stop R215332 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 22:29:00,<Stop R215344 (1p): PICKUP> -> <Stop R215346 (1p): PICKUP> -> <Stop R215346 (1p): DROPOFF> -> <Stop R215344 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 22:29:00,<Stop R215347 (1p): PICKUP> -> <Stop R215347 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 22:30:00,<Stop R215340 (1p): PICKUP> -> <Stop R215340 (1p): DROPOFF>,4
D13,FINISH,2025-10-01 22:30:00,<Stop R215343 (1p): PICKUP> -> <Stop R215339 (1p): DROPOFF> -> <Stop R215343 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 22:30:00,<Stop R215348 (1p): PICKUP> -> <Stop R215348 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:30:00,<Stop R215349 (2p): PICKUP> -> <Stop R215349 (2p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:30:00,<Stop R215341 (1p): DROPOFF> -> <Stop R215350 (1p): PICKUP> -> <Stop R215350 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 22:30:00,<Stop R215349 (2p): PICKUP> -> <Stop R215351 (1p): PICKUP> -> <Stop R215349 (2p): DROPOFF> -> <Stop R215351 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 22:31:00,<Stop R215344 (1p): PICKUP> -> <Stop R215346 (1p): PICKUP> -> <Stop R215346 (1p): DROPOFF> -> <Stop R215344 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 22:31:00,<Stop R215358 (1p): PICKUP> -> <Stop R215351 (1p): PICKUP> -> <Stop R215349 (2p): DROPOFF> -> <Stop R215351 (1p): DROPOFF> -> <Stop R215358 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 22:31:00,<Stop R215357 (3p): PICKUP> -> <Stop R215357 (3p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 22:31:00,<Stop R215356 (1p): PICKUP> -> <Stop R215357 (3p): PICKUP> -> <Stop R215356 (1p): DROPOFF> -> <Stop R215357 (3p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 22:31:00,<Stop R215353 (1p): PICKUP> -> <Stop R215353 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:31:00,<Stop R215350 (1p): PICKUP> -> <Stop R215354 (1p): PICKUP> -> <Stop R215350 (1p): DROPOFF> -> <Stop R215354 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:31:00,<Stop R215345 (3p): DROPOFF> -> <Stop R215352 (1p): PICKUP> -> <Stop R215352 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:31:00,<Stop R215345 (3p): DROPOFF> -> <Stop R215355 (1p): PICKUP> -> <Stop R215352 (1p): PICKUP> -> <Stop R215352 (1p): DROPOFF> -> <Stop R215355 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 22:32:00,<Stop R215347 (1p): PICKUP> -> <Stop R215347 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 22:32:00,<Stop R215359 (1p): PICKUP> -> <Stop R215359 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:32:00,<Stop R215360 (2p): PICKUP> -> <Stop R215350 (1p): PICKUP> -> <Stop R215360 (2p): DROPOFF> -> <Stop R215350 (1p): DROPOFF> -> <Stop R215354 (1p): PICKUP> -> <Stop R215354 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 22:33:00,<Stop R215356 (1p): DROPOFF> -> <Stop R215361 (1p): PICKUP> -> <Stop R215361 (1p): DROPOFF> -> <Stop R215357 (3p): DROPOFF>,4
D18,FINISH,2025-10-01 22:34:00,<Stop R215348 (1p): PICKUP> -> <Stop R215348 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:34:00,<Stop R215353 (1p): DROPOFF> -> <Stop R215362 (1p): PICKUP> -> <Stop R215362 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:36:00,<Stop R215345 (3p): DROPOFF> -> <Stop R215355 (1p): PICKUP> -> <Stop R215352 (1p): PICKUP> -> <Stop R215352 (1p): DROPOFF> -> <Stop R215355 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 22:36:00,<Stop R215363 (1p): PICKUP> -> <Stop R215363 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:36:00,<Stop R215364 (1p): PICKUP> -> <Stop R215364 (1p): DROPOFF>,4
